intersection_id,hist_crashes,future_crashes,predicted_probability,community_name,x,y
259380653.0,11,8.0,0.4224321092009521,LAKE VIEW,357140.1433061463,585407.7685259634
259575568.0,5,7.0,0.7470144253004137,LAKE VIEW,357331.59396084736,585677.9506136907
260098559.0,17,11.0,0.9668778728955634,LOGAN SQUARE,353843.0517227756,583970.7751912024
260099277.0,12,8.0,0.834975777397761,LAKE VIEW,356952.3464104044,584863.9047514842
261088861.0,16,15.0,0.8763834582575827,GREATER GRAND CROSSING,359417.9182569008,567126.663083535
261088978.0,26,14.0,0.992138055442401,NORWOOD PARK,343621.1303190609,590322.5109578508
261089544.0,22,9.0,0.9281534561061534,KENWOOD,361785.7724701105,571329.9470789917
261090917.0,23,8.0,0.9864144143149668,GREATER GRAND CROSSING,358771.75937019987,566281.7663354625
261091704.0,39,17.0,0.9929645306421415,JEFFERSON PARK,345519.7704036189,590349.0280601011
261093042.0,10,8.0,0.935878724326004,GAGE PARK,354012.7385435668,569410.8909680382
261096328.0,13,7.0,0.8182076031460879,EAST GARFIELD PARK,350932.82743684313,578236.3779415694
261096641.0,5,6.0,0.5125763899233788,ROSELAND,359328.380711007,560660.6815868466
261098881.0,17,6.0,0.9369184063920379,AVONDALE,352306.83600473875,585150.7005948717
261099810.0,10,9.0,0.7089321094366688,GREATER GRAND CROSSING,359675.9479451948,567539.9332954868
261101295.0,34,19.0,0.9930575146783671,WEST GARFIELD PARK,349648.5769226125,578306.6872942892
261101448.0,21,10.0,0.9733138109071539,FULLER PARK,358338.54041331774,571951.6760171634
261105020.0,18,7.0,0.7831271270619878,MORGAN PARK,355985.89996834076,558127.7354852033
261105064.0,28,14.0,0.9899818634259735,FULLER PARK,358483.98945550574,571955.2874302143
261106906.0,8,6.0,0.44397505736675585,LOWER WEST SIDE,357255.96158806945,576533.8361724233
261109512.0,15,12.0,0.9767148182205249,SOUTH DEERING,363685.1201154829,559959.2557298397
261109749.0,9,7.0,0.8382596001855719,ARMOUR SQUARE,358237.861960527,575922.2852476251
261113909.0,37,17.0,0.9703226990762502,SOUTH CHICAGO,362197.4893829958,564772.0658541495
261113958.0,47,23.0,0.9895748591492348,GREATER GRAND CROSSING,360513.9132546696,566355.6968978512
261113992.0,32,17.0,0.9879230568256904,GREATER GRAND CROSSING,359686.41794010816,567136.2857469429
261114206.0,18,11.0,0.9650296970435304,ARMOUR SQUARE,357995.3185053789,573554.9848065175
261114521.0,2,6.0,0.48061047459744355,WEST TOWN,352361.66816201864,581508.7655798034
261114812.0,7,9.0,0.8952648588981172,WASHINGTON HEIGHTS,357453.08059455414,560186.245497322
261115413.0,13,6.0,0.6815637553363717,BELMONT CRAGIN,346933.07302602514,584622.8579253511
261116227.0,13,8.0,0.6235895267765995,SOUTH CHICAGO,365044.9050913915,563229.9008493721
261116408.0,26,14.0,0.9914691991057001,ASHBURN,352465.07879444736,564911.3604158895
261116672.0,11,9.0,0.8348066787296864,CHICAGO LAWN,351786.23958364007,567728.6241549749
261116706.0,12,7.0,0.8466864345918141,SOUTH LAWNDALE,351572.8306597168,575009.0967505262
261117414.0,14,7.0,0.7295666325751617,ROGERS PARK,355637.97831768176,593207.1539818433
261118290.0,29,9.0,0.9888220638157803,GRAND BOULEVARD,359536.42733674403,571178.7928383594
261118345.0,12,6.0,0.6046608168169675,ROGERS PARK,355348.8439212948,594107.169507394
261118595.0,4,6.0,0.6044770382362946,IRVING PARK,350721.8988989833,587323.1002992135
261118828.0,6,12.0,0.5151682755035344,ENGLEWOOD,358230.91123213276,568706.4192930369
261120279.0,19,9.0,0.9506760871640761,CHATHAM,359259.81625561934,563070.8817229429
261120280.0,21,13.0,0.9591729046764327,CHATHAM,359393.51423331525,563074.6886829626
261120284.0,49,20.0,0.9903649863517212,CHATHAM,359796.58873034484,563085.9967008684
261120292.0,53,19.0,0.9879332792281293,CHATHAM,360605.467348501,563109.2704574545
261120301.0,10,6.0,0.44336453766056094,BURNSIDE,361211.97567760176,563124.9156826895
261120319.0,32,18.0,0.9886259847102569,CALUMET HEIGHTS,362201.3219436112,563151.6700980318
261120323.0,36,21.0,0.989611663203677,CALUMET HEIGHTS,362236.21440986963,563152.6286707191
261120339.0,18,13.0,0.8569077965724461,AVALON PARK,363025.29045065644,563176.1816631866
261120582.0,34,11.0,0.9926999567613465,SOUTH LAWNDALE,353018.13527377846,574242.23990213
261120585.0,6,8.0,0.7253288021021773,SOUTH LAWNDALE,352607.58830422733,574228.9153199457
261120594.0,39,15.0,0.9850004131293006,SOUTH LAWNDALE,352203.8911850185,574215.8644359073
261120601.0,20,10.0,0.9002645846894277,SOUTH LAWNDALE,351391.80440869625,574190.4416835466
261120611.0,9,6.0,0.5276381708535713,SOUTH LAWNDALE,350683.27611925517,574168.9342174043
261120612.0,36,9.0,0.9904673041723538,SOUTH LAWNDALE,350581.1697056813,574165.8992570944
261121474.0,14,11.0,0.9111687667416865,EAST GARFIELD PARK,352898.3915906204,578281.3558093087
261121477.0,17,7.0,0.8314353416447785,EAST GARFIELD PARK,352491.07130279904,578272.923033254
261121479.0,12,8.0,0.8265645425921759,EAST GARFIELD PARK,352082.9750692136,578263.8303262357
261121481.0,31,14.0,0.9923090810277132,EAST GARFIELD PARK,351679.98564682674,578253.3540736957
261121485.0,41,20.0,0.9934407798340131,WEST GARFIELD PARK,350883.5959484404,578235.5263649091
261121526.0,15,8.0,0.6881889132926647,WEST GARFIELD PARK,349649.4829527687,578271.9718356393
261121538.0,9,7.0,0.5334012044429731,AUSTIN,349042.1478910722,578189.1920351658
261121544.0,25,7.0,0.9832055681552075,AUSTIN,348026.487036095,578152.6950384947
261121565.0,30,6.0,0.9567444778897363,LOOP,358327.8263281409,578404.1523436775
261122349.0,27,17.0,0.9873596332448384,WEST PULLMAN,357620.3430907754,554931.3354106164
261123881.0,15,7.0,0.8888972420455958,EAST GARFIELD PARK,351654.9729744296,579063.9068559747
261123882.0,15,9.0,0.45743905678565033,EAST GARFIELD PARK,351652.13267667615,579163.6980477227
261123885.0,13,10.0,0.9692630082447543,EAST GARFIELD PARK,351643.25925521535,579476.2426356986
261123897.0,23,10.0,0.9823230086728486,HUMBOLDT PARK,351607.20164500835,580683.487934901
261123902.0,10,9.0,0.9730363992758887,HUMBOLDT PARK,351595.1045569532,581088.4799239662
261123903.0,18,11.0,0.9591550468818184,HUMBOLDT PARK,351566.4122865217,581188.7838947055
261123906.0,38,12.0,0.9860119058571443,HUMBOLDT PARK,351605.9180362419,581202.8657053026
261123907.0,10,8.0,0.7105090559888996,HUMBOLDT PARK,351581.5869232148,581492.6621365497
261124981.0,20,15.0,0.9652404974488855,WEST TOWN,355322.8449166272,582394.4713424684
261126031.0,31,19.0,0.5917968218213875,MCKINLEY PARK,355450.68529658235,574109.8810236637
261126457.0,11,6.0,0.4838747175794917,BELMONT CRAGIN,347645.26245940116,584640.1566516327
261126627.0,27,11.0,0.9940009185314873,AUSTIN,348030.76391890016,578042.8608638811
261126637.0,14,7.0,0.3916108857782785,AUSTIN,349045.4148911034,578089.6478290873
261127105.0,14,8.0,0.8216032092885346,GREATER GRAND CROSSING,359574.79027995514,566325.775537632
261129026.0,9,6.0,0.5654482352204456,SOUTH DEERING,364791.4331957742,559383.6621488121
261131840.0,32,7.0,0.8513410052107233,MOUNT GREENWOOD,352656.2265157252,558039.0015719739
261131852.0,24,6.0,0.950081573247009,None,352600.71612839855,559662.2030597818
261131885.0,16,9.0,0.9813841675192172,ASHBURN,352499.40924441756,563696.247241748
261131888.0,14,6.0,0.7378641284169045,ASHBURN,352493.7349699679,563898.2794242823
261131893.0,24,7.0,0.9678648069369612,ASHBURN,352476.8428109956,564512.796602459
261131894.0,19,8.0,0.9358881407111803,ASHBURN,352474.78613695945,564583.4235717279
261131897.0,10,8.0,0.7000990153838149,ASHBURN,352459.06033349806,565113.9791446616
261131904.0,30,8.0,0.9737243443892226,CHICAGO LAWN,352430.5699886335,566125.6304494435
261131915.0,28,19.0,0.9876232009033181,CHICAGO LAWN,352410.77015749237,566935.7609780134
261131925.0,40,19.0,0.9886701762720946,CHICAGO LAWN,352391.10693248507,567745.715815074
261131932.0,40,16.0,0.953518405434699,GAGE PARK,352367.19511405774,568553.7967317759
261131934.0,20,6.0,0.9868710234222132,GAGE PARK,352361.8353117973,568756.6102698636
261131935.0,18,12.0,0.9366536398269389,GAGE PARK,352355.6908129599,568957.629845594
261131940.0,18,7.0,0.943016525916571,GAGE PARK,352337.88417044247,569563.7924914148
261131942.0,9,8.0,0.3857515953135349,GAGE PARK,352334.85315703833,569666.6685620986
261131943.0,28,12.0,0.991268460720764,GAGE PARK,352331.9067457405,569767.0794420849
261131944.0,16,11.0,0.3957423790660906,GAGE PARK,352325.9749010471,569969.8447470719
261131945.0,54,22.0,0.990178171686886,GAGE PARK,352320.0123035981,570173.4318344283
261131958.0,15,7.0,0.8032347247271241,BRIGHTON PARK,352283.66532776464,571382.7778829557
261131959.0,17,11.0,0.8884990672533649,BRIGHTON PARK,352275.48771017557,571589.4703749745
261131962.0,19,7.0,0.7162148571315933,BRIGHTON PARK,352267.6519481867,571793.7773559451
261131993.0,40,16.0,0.989862752545158,BRIGHTON PARK,352248.9855258367,572590.1168996608
261132001.0,27,13.0,0.9702377457245068,BRIGHTON PARK,352246.0784861263,572792.0388709606
261132012.0,17,15.0,0.9833649088413823,BRIGHTON PARK,352232.3926687053,573199.9017983052
261132026.0,4,6.0,0.6296342986427146,SOUTH LAWNDALE,352197.7388106284,574417.5743435274
261132028.0,24,13.0,0.9642926517167966,SOUTH LAWNDALE,352191.49855444324,574619.9723319487
261132030.0,27,11.0,0.9565964504193307,SOUTH LAWNDALE,352185.21684336686,574823.5252529881
261132031.0,40,16.0,0.9916935585921831,SOUTH LAWNDALE,352178.8463995075,575024.4784545968
261132032.0,17,10.0,0.7515367814489152,SOUTH LAWNDALE,352172.90739807463,575226.6566926362
261132036.0,30,12.0,0.9918166449344168,SOUTH LAWNDALE,352155.65638246236,575829.7748439786
261132054.0,38,14.0,0.9933544080419385,NORTH LAWNDALE,352109.7667639465,577455.1805132283
261132068.0,11,10.0,0.9519629775846005,EAST GARFIELD PARK,352071.27566219406,578667.3793908915
261132072.0,19,10.0,0.9514424343445781,EAST GARFIELD PARK,352060.62113553047,579073.446640188
261132173.0,5,6.0,0.46858567144813656,LOGAN SQUARE,353380.2671627925,583146.0464806044
261132804.0,21,11.0,0.9852175137799817,NEAR WEST SIDE,355385.2635125938,579153.4803247101
261132807.0,8,6.0,0.6869469696040182,NEAR WEST SIDE,355259.51078667305,579006.3391598588
261132815.0,25,9.0,0.9846245688902326,NEAR WEST SIDE,354759.07579485595,578436.6005947933
261132886.0,31,13.0,0.992226521373526,NORTH LAWNDALE,350537.779854272,575742.0949077915
261132894.0,39,13.0,0.991918245000557,NORTH LAWNDALE,349739.5123222758,575357.920939332
261133163.0,27,13.0,0.9843226497060473,GARFIELD RIDGE,347452.65098917356,569570.9850802658
261133176.0,31,14.0,0.9907340109853292,CLEARING,347522.731876169,567608.7213398903
261135158.0,12,10.0,0.9515430776956774,NORWOOD PARK,343619.3504924391,589410.3316431755
261135240.0,12,6.0,0.4394189652023263,NEW CITY,355538.6070661562,570859.7663077115
261135972.0,8,7.0,0.7278625071240978,SOUTH LAWNDALE,351267.70880216244,575001.3655952482
261136270.0,24,8.0,0.9810062264475949,NEW CITY,355740.2850834379,571066.3363886669
261136993.0,19,18.0,0.9806343175130421,CHATHAM,358975.4817264833,563868.0444658973
261137020.0,12,10.0,0.9335412803611671,ROSELAND,359074.55408989254,559821.8570176181
261137166.0,10,7.0,0.5438261356243029,HYDE PARK,361360.0065954229,570093.4437949116
261139187.0,6,7.0,0.5352325069096804,DUNNING,344571.3434928267,585779.3839831717
261140186.0,14,10.0,0.9334088936051425,GARFIELD RIDGE,344194.30482332816,569555.941214684
261140232.0,12,7.0,0.868976578370329,EDISON PARK,343623.9523601289,591725.1277779097
261140288.0,15,8.0,0.8440877910401878,MONTCLARE,343695.94158902625,584554.2233478164
261140833.0,41,18.0,0.9935228906343279,NORWOOD PARK,345214.8029859028,590348.5561839516
261140914.0,11,9.0,0.6934132124963407,NORTH PARK,351749.1892081918,590411.4487903544
261141224.0,14,9.0,0.38927427877336396,LINCOLN PARK,356990.22919329745,583854.2951302024
261141414.0,5,9.0,0.8304347222261582,CLEARING,344675.6747334839,567519.9775629531
261141452.0,15,8.0,0.5576246487023682,GARFIELD RIDGE,344623.9835115241,569146.2482388556
261141740.0,21,6.0,0.6045146417258541,HYDE PARK,361852.86915919784,570106.2469977385
261141994.0,20,10.0,0.9744874202594302,EAST GARFIELD PARK,352892.19531907,578524.452899133
261141997.0,11,7.0,0.8776983045657419,EAST GARFIELD PARK,352895.10398601124,578404.380233067
261142002.0,5,6.0,0.38609341291180416,EAST GARFIELD PARK,352911.84693627484,577775.1096786654
261142006.0,17,12.0,0.9776405744416738,NORTH LAWNDALE,352919.7441694253,577472.9892428523
261142025.0,19,9.0,0.8876767355448792,SOUTH LAWNDALE,352969.75901410653,575851.5039463191
261142034.0,6,9.0,0.4118581385790111,SOUTH LAWNDALE,352989.24783150444,575245.9818104707
261142035.0,21,16.0,0.9880545309158942,SOUTH LAWNDALE,352996.08554201695,575050.0418149842
261142044.0,29,13.0,0.9620495398470411,BRIGHTON PARK,353040.7442212987,573429.9890961782
261142063.0,13,9.0,0.7191625746699776,BRIGHTON PARK,353104.28105426655,571207.0612310332
261142072.0,17,8.0,0.9498498859754945,GAGE PARK,353133.7022941698,570196.654141501
261142080.0,24,9.0,0.9008277378200573,CHICAGO LAWN,353178.1439029334,568576.9564715988
261142084.0,23,12.0,0.977378744009603,CHICAGO LAWN,353201.009494506,567767.6138058971
261142088.0,21,7.0,0.8854643907141438,CHICAGO LAWN,353222.66151403787,566957.4967318062
261142091.0,14,12.0,0.882853553121438,CHICAGO LAWN,353243.86251041084,566149.1211716102
261142117.0,10,7.0,0.888766374249286,ASHBURN,353331.01574297925,562914.1915969363
261143027.0,19,20.0,0.9780031845604529,ROSELAND,359352.0718784944,559828.9704526969
261143031.0,12,13.0,0.9659174921592412,ROSELAND,359887.5419387232,559844.7654931264
261143042.0,9,6.0,0.6386501781159946,PULLMAN,361516.8139015662,559888.655053246
261143058.0,25,8.0,0.9774296096963364,SOUTH DEERING,364391.07706904295,559979.5703873906
261143241.0,18,7.0,0.8278630216064706,NEAR WEST SIDE,353689.35694573255,579310.1526467695
261143249.0,18,6.0,0.5369393920498288,EAST GARFIELD PARK,352462.9104704213,579283.1197130609
261143251.0,11,9.0,0.75135774924539,EAST GARFIELD PARK,352054.1131503327,579274.5223685435
261143255.0,5,6.0,0.525269002846016,EAST GARFIELD PARK,351252.83788607223,579130.1794892027
261143257.0,24,18.0,0.9866085825527794,WEST GARFIELD PARK,350839.3783661147,579167.6699883516
261143260.0,40,9.0,0.9274092586642183,WEST GARFIELD PARK,350434.9585362453,579167.1165459853
261143261.0,17,8.0,0.6384124230833514,WEST GARFIELD PARK,350231.74733165494,579174.66656637
261143266.0,21,10.0,0.6475809274751523,WEST GARFIELD PARK,349620.91546939436,579161.2883078681
261143267.0,6,8.0,0.6240170686416927,WEST GARFIELD PARK,349417.20215984725,579156.4399550118
261143283.0,9,6.0,0.6485649126577248,NEAR WEST SIDE,356449.2775514795,579336.7552997973
261143301.0,10,8.0,0.6620975567158517,AUSTIN,348603.2504953562,579137.2998138816
261143308.0,21,6.0,0.8255909875217027,AUSTIN,347991.9522984516,579197.6001545565
261143314.0,8,7.0,0.8891983865653671,AUSTIN,347317.23314351286,579182.9896356261
261143315.0,36,17.0,0.994758221416897,AUSTIN,347178.6614110176,579179.6268741655
261143319.0,10,6.0,0.6284644630846054,AUSTIN,346603.6821497511,579164.6567578284
261145150.0,17,9.0,0.9769715845728456,BELMONT CRAGIN,347020.2195635106,585030.5555727717
261146026.0,11,7.0,0.7072460858339228,NEAR NORTH SIDE,358967.9022710035,580591.5917153397
261146027.0,29,19.0,0.9945333752450566,NEAR NORTH SIDE,358965.3131508672,580681.7537048609
261146197.0,12,14.0,0.9836918279857402,ROGERS PARK,355267.9138611556,594455.9019402412
261147099.0,17,12.0,0.8420499420505598,BELMONT CRAGIN,347052.58734490984,584018.0802574032
261147429.0,5,6.0,0.6259967823544121,ROGERS PARK,353914.78617894516,593709.4344791934
261147515.0,11,7.0,0.855306325601093,WEST RIDGE,354487.25138219097,591816.9327657487
261147600.0,8,6.0,0.8744728431157798,LINCOLN PARK,356599.4332750472,582429.0140592457
261147692.0,50,20.0,0.9935371386116012,AUSTIN,348932.9511492705,582236.9659938167
261147696.0,11,8.0,0.8023756027378423,AUSTIN,348461.53195891774,582225.9426406487
261147697.0,15,8.0,0.8677171975815291,AUSTIN,348310.7106275839,582222.0070153688
261147701.0,12,6.0,0.8627886191639992,AUSTIN,348107.0996138796,582217.4287390743
261147706.0,23,14.0,0.9523642440852074,AUSTIN,347916.953878409,582212.9469447015
261147723.0,29,12.0,0.9922241912284565,AUSTIN,347091.6448972087,582193.7200800071
261147740.0,11,7.0,0.4129717053623766,AUSTIN,346278.2977736688,582174.5001482149
261147753.0,18,9.0,0.9568632301216292,AUSTIN,345493.65882571565,582157.4227314191
261148979.0,23,8.0,0.5385528360447874,AUBURN GRESHAM,356164.28959136514,562985.7722324294
261149253.0,7,7.0,0.8494003303915401,NEAR NORTH SIDE,358754.6981900759,580229.1513178166
261149258.0,8,11.0,0.730735999774933,NEAR NORTH SIDE,358741.69259639987,580673.8182310889
261149260.0,11,8.0,0.8480830383813118,NEAR NORTH SIDE,358730.2899770819,580872.9740437533
261149832.0,18,7.0,0.7385293765541728,CHICAGO LAWN,353999.3007294216,568190.424269679
261150028.0,43,25.0,0.9916244428264264,ENGLEWOOD,357263.5338439584,567061.2791219304
261150032.0,12,7.0,0.9013733259849848,ENGLEWOOD,356859.8234283381,567051.4263934462
261150036.0,12,11.0,0.5933376593823646,ENGLEWOOD,356456.98246115627,567039.8594775882
261150039.0,13,6.0,0.5893989480432357,WEST ENGLEWOOD,356052.9850675004,567028.2839953919
261150042.0,34,11.0,0.9898500771755352,WEST ENGLEWOOD,355643.92659177835,567017.3361991938
261150050.0,29,13.0,0.9831858335662816,WEST ENGLEWOOD,354842.87303992297,566997.1967379018
261150060.0,44,10.0,0.9558369030123908,CHICAGO LAWN,354033.90616662015,566981.9300687829
261150091.0,10,7.0,0.9075092225661593,WEST LAWN,351188.9917543069,566902.4523905389
261150092.0,14,8.0,0.7554723290075,WEST LAWN,350984.8807064178,566897.2621620548
261150093.0,57,22.0,0.9924531257382398,WEST LAWN,350782.07467648666,566892.1092453636
261150729.0,21,15.0,0.9849635359717962,WASHINGTON HEIGHTS,357436.0778954615,560784.1707562115
261151097.0,2,6.0,0.7782304082568144,EAST GARFIELD PARK,352502.33560126927,577868.5715658445
261151101.0,5,11.0,0.7004811010791735,EAST GARFIELD PARK,351288.4967333786,577842.1822183928
261151125.0,13,6.0,0.9364550577566358,NEAR NORTH SIDE,359381.2896565717,580605.1908962921
261151759.0,19,7.0,0.7695410953325988,WEST ELSDON,349900.79295873275,569298.941699933
261151772.0,6,8.0,0.7820795774950402,WEST GARFIELD PARK,349628.4986866859,578908.0140881329
261151775.0,31,12.0,0.9881516835627062,WEST GARFIELD PARK,349638.4316879183,578610.6265679204
261151776.0,9,6.0,0.8851372398647376,WEST GARFIELD PARK,349641.8066298018,578509.8835936063
261151780.0,18,6.0,0.6752092785834634,WEST GARFIELD PARK,349658.1575463988,578008.7977709966
261151781.0,22,11.0,0.8228456346593032,NORTH LAWNDALE,349660.95560120535,577869.3748860332
261151785.0,47,20.0,0.9933400802142482,NORTH LAWNDALE,349676.41583444003,577396.2740064361
261151797.0,12,7.0,0.9367822252442072,NORTH LAWNDALE,349726.3282758386,575783.6743285578
261151800.0,28,11.0,0.9880630366401826,SOUTH LAWNDALE,349752.67417060945,574962.879522859
261151962.0,8,6.0,0.6959656900797145,NEAR WEST SIDE,355116.1662224122,579146.2836421665
261151967.0,9,6.0,0.3909346093837308,NEAR WEST SIDE,355129.6986080746,578720.1688918845
261151989.0,23,10.0,0.6880251269517792,LOWER WEST SIDE,355207.47311704763,575910.6639862391
261152001.0,23,7.0,0.8193482279942077,NEW CITY,355335.9720190809,571056.2277783081
261152698.0,9,8.0,0.7859107104135583,GREATER GRAND CROSSING,360110.7478259725,566342.500327483
261152704.0,15,6.0,0.6506562779462014,GREATER GRAND CROSSING,360131.66465361987,565531.9748398775
261153721.0,17,6.0,0.9188199368020498,GREATER GRAND CROSSING,359040.0110134331,566306.1683080646
261153722.0,16,10.0,0.7852486734446693,GREATER GRAND CROSSING,359174.3808130521,566310.9219962166
261153723.0,19,15.0,0.9844718416333962,GREATER GRAND CROSSING,359306.3777723921,566316.0028669209
261153725.0,18,16.0,0.9744447991726536,GREATER GRAND CROSSING,359707.3837857404,566330.080156586
261153727.0,5,7.0,0.877975841492942,GREATER GRAND CROSSING,359909.8388742365,566336.3383011365
261153745.0,26,13.0,0.9855210296263526,SOUTH SHORE,362115.50167937693,566378.3797689814
261153746.0,10,8.0,0.4976812083908298,SOUTH SHORE,362148.0990695632,566379.4293675596
261153758.0,35,18.0,0.988793919540116,SOUTH SHORE,362948.29410278203,566396.4797164998
261153769.0,35,26.0,0.9914650096414159,SOUTH SHORE,363767.7966421907,566434.129771382
261153771.0,24,12.0,0.9827585826684461,SOUTH SHORE,364069.2720146529,566431.2925007571
261154159.0,11,8.0,0.6948080371169925,EAST GARFIELD PARK,352479.43550435244,578677.0943010024
261154172.0,22,8.0,0.799115261230631,WEST GARFIELD PARK,350452.79438869125,578629.4426724713
261154182.0,13,6.0,0.7796428869908772,AUSTIN,348013.913190622,578564.8938381345
261154206.0,8,8.0,0.748556282694642,NEAR WEST SIDE,354925.458300916,578714.2038700931
261154210.0,21,7.0,0.9682478315817533,NEAR WEST SIDE,354518.433487061,578702.8801392285
261154237.0,20,10.0,0.9704931007984323,NEAR WEST SIDE,353705.20506538416,578704.2565023784
261154466.0,24,14.0,0.9858206950367387,EAST GARFIELD PARK,352484.1397145066,578516.3036220929
261154473.0,19,8.0,0.5989024797263413,NORTH LAWNDALE,352515.3939893701,577464.2224670359
261154817.0,9,6.0,0.8442617744741977,SOUTH SHORE,362936.72996400023,566811.8788738266
261154820.0,15,6.0,0.7861957364178372,SOUTH SHORE,362953.5599875557,566205.4092733096
261154821.0,10,8.0,0.926549221106467,SOUTH SHORE,362958.79648191633,566002.5757202698
261154823.0,10,10.0,0.7665648061366436,SOUTH SHORE,362963.7261156938,565801.5500619069
261154824.0,29,14.0,0.990976786101902,SOUTH SHORE,362968.5517556567,565599.1239987472
261154825.0,19,9.0,0.8763466956535331,SOUTH SHORE,362973.5197689698,565397.5434259459
261154827.0,19,6.0,0.7220592547499796,SOUTH SHORE,362988.44954986806,564791.8470623628
261154841.0,4,6.0,0.7616914238995505,CALUMET HEIGHTS,363064.2538022537,561757.7524228456
261154846.0,78,40.0,0.9908738577894265,SOUTH DEERING,363069.55796313455,561555.1096877183
261155386.0,20,9.0,0.9653614436699274,ROSELAND,358678.2126744734,559812.5587007785
261155419.0,20,6.0,0.817662947178324,BEVERLY,355151.1359650898,559723.7706931848
261155431.0,27,24.0,0.9855751706571352,BEVERLY,354242.0042249829,559696.7618955052
261156206.0,8,6.0,0.6883980328590501,PORTAGE PARK,346576.6610754969,586238.4724575791
261156538.0,19,10.0,0.978334409653047,ROSELAND,359862.9150651174,560655.51971584
261158012.0,11,6.0,0.6954959278218835,CHATHAM,360785.69575876935,563928.2623926604
261158090.0,12,7.0,0.6648537589926254,ALBANY PARK,351783.32544153975,589192.2200934815
261159021.0,27,15.0,0.9891068991114347,WEST RIDGE,353322.4264718497,591648.0868854881
261159300.0,7,10.0,0.9231607034636903,GREATER GRAND CROSSING,359722.21057055355,565721.5481826164
261160191.0,13,7.0,0.8506223434102242,HYDE PARK,361629.0439609291,570100.0028062398
261160292.0,28,19.0,0.9898347489134095,JEFFERSON PARK,345213.9047321731,590254.0809936214
261160301.0,17,7.0,0.9233360038586975,NORWOOD PARK,345216.6462726796,590578.271526418
261160351.0,6,6.0,0.9046306260038607,IRVING PARK,350229.3142205102,586827.0351221666
261160361.0,10,9.0,0.9204755614468051,AVONDALE,351473.62491325935,585896.5030849079
261160374.0,13,8.0,0.9007467053993546,EDISON PARK,343332.65843048523,591913.3477534951
261160537.0,42,18.0,0.9920691690394668,MCKINLEY PARK,354652.6133897012,573879.1412267925
261160784.0,9,12.0,0.9155549181540382,GAGE PARK,351937.2294142588,569349.7077092837
261160798.0,10,7.0,0.5632317650723002,WEST ELSDON,350307.95528385916,569306.9505089741
261160833.0,40,10.0,0.9783026807617593,GARFIELD RIDGE,345841.8456180528,569185.6460457261
261160852.0,17,12.0,0.9782844154388332,WEST GARFIELD PARK,350880.0985773834,578339.3226591656
261160859.0,32,14.0,0.9918060159604714,NORTH LAWNDALE,350912.1811772773,577427.5535365841
261160865.0,4,8.0,0.47260374652736814,NORTH LAWNDALE,350956.9163650856,577428.6618651111
261160910.0,19,10.0,0.5711952929619594,WEST RIDGE,353304.983206877,592252.5393364565
261161069.0,8,6.0,0.8677924990371371,NEAR NORTH SIDE,358848.9661086442,580677.9475280609
261161755.0,10,8.0,0.8361662786921348,NEAR WEST SIDE,354560.0179756249,577210.4017149975
261162162.0,11,7.0,0.748577333559956,ENGLEWOOD,356736.0438763849,567856.5742619863
261162890.0,26,11.0,0.9596459503018356,AUSTIN,347159.96272279276,579730.8397867435
261163046.0,11,6.0,0.6603555819492496,SOUTH LAWNDALE,350576.27235988574,574369.2848102343
261163479.0,5,7.0,0.6328362190160293,HUMBOLDT PARK,351912.0535149798,580690.3248569765
261163520.0,6,6.0,0.45391755256835314,GRAND BOULEVARD,358881.8377031235,571966.3216848468
261163628.0,41,14.0,0.9926666935295669,WEST TOWN,354460.26730370487,580749.9030268734
261163631.0,26,15.0,0.9890487000417687,WEST TOWN,353648.97513353,580725.7937040234
261163657.0,57,24.0,0.9933396856952341,HUMBOLDT PARK,352013.8321868661,580692.4672171038
261163663.0,16,7.0,0.9628837826476024,HUMBOLDT PARK,351202.80297629023,580675.6697962529
261163665.0,15,6.0,0.6816334347456026,HUMBOLDT PARK,351000.2366848673,580671.9944193822
261163666.0,37,22.0,0.9946316146736348,HUMBOLDT PARK,350796.707575148,580668.3290463573
261163671.0,43,31.0,0.9942457194065405,HUMBOLDT PARK,350392.52971364954,580659.703250881
261163679.0,16,7.0,0.9316593311330912,HUMBOLDT PARK,349573.9453590454,580633.3522987063
261163692.0,42,28.0,0.9925389479677715,AUSTIN,347943.7582557886,580594.5865628954
261163697.0,20,15.0,0.9896619944118278,AUSTIN,347131.0190419609,580580.0633084041
261163698.0,5,9.0,0.7657553244683011,AUSTIN,346923.9663675911,580574.2861090325
261163757.0,1,7.0,0.3898802976763609,WOODLAWN,362098.3859954183,567600.3507439231
261163765.0,12,9.0,0.9149941676389528,WOODLAWN,360481.5166799785,567564.69681697
261163807.0,13,7.0,0.5522538121799948,ARCHER HEIGHTS,350634.8983699427,571950.0541383431
261163824.0,9,7.0,0.8174568158719718,BRIGHTON PARK,353893.46139257716,572037.4759245609
261163866.0,6,6.0,0.750093235595243,NEAR WEST SIDE,354412.039211971,578840.477846352
261164004.0,11,7.0,0.4037654098501254,CHICAGO LAWN,352998.68713200255,567762.2456862289
261164842.0,11,10.0,0.9826331615875455,JEFFERSON PARK,347256.1379068413,588995.8567093912
261164871.0,22,8.0,0.9856348027997001,NORWOOD PARK,345225.3224070818,591903.2561640069
261164943.0,25,10.0,0.9594021961255998,NEAR NORTH SIDE,358248.31044723967,581296.5826789641
